Date,shangai,btc,crude oil,dax,euro,gold,silver,spy,ftse,hsi,nasdaq,nikkei,rates,MA4,MA96,MA200,stochRSI,RSI,btc_std_dev,std_dif,conf_int,hashrate,difficulty,transactions,t_cost
2015-08-17,1.6133288570322812,3192.772564748129,0.5470342099694283,1.041584128200417,0.8572997519992595,0.9466023709966632,0.8723052201565822,1.9628110219114854,1.272322913036942,1.1853422220787784,2.316272746961061,2.1916953640280705,0.72537115555067,264.0,250.0,270.0,2.3046273167258233,27.479701324982756,2994.035193839286,198.73737090884288,4.366141085656018,385099.336214,52699842409.3,80122546.0,10.9817944631
2015-08-18,1.5141522255329822,2612.3638981734266,0.5568330078663309,1.0285940642404077,0.8561410517004038,0.9453330132392118,0.8433329170685138,1.9571254910591571,1.2676611798608461,1.1684351220805866,2.3015563169497884,2.184702746819369,0.7408907250587355,250.0,250.0,269.0,0.0,10.374706205565701,2992.9283559794612,380.5644578060346,8.357622505709939,377240.166087,52699842409.3,80230795.0,8.61424955427
2015-08-19,1.5327126344912125,2805.495229784028,0.5330545956236548,1.0190098828608438,0.8524957107267915,0.9546416367938557,0.8655183813187268,1.9416535142751576,1.2438086830471036,1.153148582335447,2.2832232520171756,2.1494320055477627,0.71828608572596,240.0,250.0,269.0,45.296770668651845,30.63524049632906,2991.8483006012284,186.3530708172002,4.090981383011268,379859.889463,52699842409.3,80350926.0,7.7146739809
2015-08-20,1.4802698878150042,2912.747713741305,0.5374967193304879,0.9900990099009892,0.8592346350140139,0.9757129962276693,0.8849663423789662,1.901109138598057,1.2368937598672538,1.132722523726578,2.218826181842419,2.1293316563839904,0.7031039541206734,233.0,250.0,268.0,63.72791629490857,38.87920253747431,2990.787640401598,78.03992666029308,1.7125542942324012,398197.953092,52699842409.3,80473790.0,7.26088162521
2015-08-21,1.4170292812420218,2878.3295118984292,0.5284818432074723,0.9723564374564889,0.8684263888119887,0.9812981497003359,0.8726473876590781,1.8438810713293967,1.2018919701759891,1.1154086796312792,2.140831523942275,2.0658041732954264,0.6929824257996591,226.0,249.0,267.0,60.193341268143605,37.29824262629443,2989.721943112228,111.39243121379877,2.4435422316425344,406057.123219,52699842409.3,80590624.0,7.78537925604
2015-08-24,1.296710806361448,2605.1361796519463,0.4996080640326888,0.9592078935981968,0.8792449478796777,0.9760515122897762,0.8419071375564443,1.7662410139151634,1.1457957240510452,1.0577683553481316,2.0590429755829436,1.9706600294514527,0.6737516828659667,226.0,249.0,266.0,43.63074010341055,27.08908294572761,2988.6191226524293,383.4829430004829,8.4090514739428,369504.306023,54256630327.9,80908513.0,8.400270838
2015-08-25,1.1977627897086616,2742.685859166316,0.5135876783784622,0.9647524994198631,0.8951733227520682,0.9631886250339091,0.8332382414798563,1.7454562650242131,1.1812248772207337,1.065403167587707,2.0500540318415856,1.8926463861253755,0.7196355960227229,225.0,249.0,265.0,79.23870879090173,37.98461719369695,2987.5344185899694,244.84855942365357,5.3670473616565655,423446.540479,54256630327.9,81025539.0,7.19570659512
2015-08-26,1.1825415579973562,2794.9381491134163,0.5043114451582208,0.9837623822807077,0.8926916570169744,0.9516798020264692,0.8010151567530693,1.8124709204445926,1.1613931632086556,1.0492481164268044,2.1369647765702884,1.9532447091137501,0.7327935024019241,223.0,249.0,264.0,89.66339152997548,41.61699039736509,2986.4585503176054,191.52040120418906,4.1965263570630515,372201.417746,54256630327.9,81150599.0,6.1691947865
2015-08-27,1.2456835386658898,2781.794628057411,0.5560491359317074,0.9933861458655622,0.8763933861678084,0.9498181186357799,0.8224591764962047,1.8573026616837487,1.2027271594327582,1.0869839361357334,2.1893568933634735,1.9742483024728399,0.7314439921051613,221.0,249.0,264.0,97.81429299920306,40.93412560457606,2985.3818521749627,203.5872241175516,4.459257927596797,418052.317033,54256630327.9,81276148.0,7.10858708552
2015-08-28,1.305777978886954,2863.811755541276,0.5908022038124852,0.9853465014164982,0.8692761822091937,0.9588728293186941,0.8289608485536457,1.8573958158150812,1.2135850939867743,1.0757277015478253,2.1964579989893376,2.0339697457827453,0.7375169090977699,226.0,249.0,263.0,100.0,47.201343536139106,2984.319419022161,120.50766348088518,2.6385420518648868,401869.646696,54256630327.9,81392482.0,7.35430708133
