Date,shangai,btc,crude oil,dax,euro,gold,silver,spy,ftse,hsi,nasdaq,nikkei,rates,MA4,MA96,MA200,stochRSI,RSI,btc_std_dev,std_dif,conf_int,hashrate,difficulty,transactions,t_cost
2010-08-03,0.210484707101142,4.970139992772339e-07,0.7929533058255297,,0.6364732107725406,0.13430589477531213,0.18106325641074927,0.027686448365119926,0.154137289081101,0.30805941508337803,0.017047173010250747,0.09160626224014037,0.7486051154644191,0.0,0.0,0.0,0.8912759449092158,0.46993244112309496,1.3148594586732353e-06,2.65352686069392e-06,3.697319008609977e-05,7.293908911926601e-12,3.133914124667348e-12,1.833185751879247e-05,0.0
2010-08-04,0.21406642613955068,3.400621587431332e-07,0.7924254499906802,,0.6364732107725406,0.1427999493518575,0.17715544073540154,0.030657098239201794,0.15062571281552123,0.3135150180732664,0.01906379151830762,0.07938393724929925,0.7603843683063144,0.0,0.0,0.0,0.8912759449092158,0.4263413381655696,1.2658280938580962e-06,2.49242911029626e-06,3.352988514155268e-05,7.293908911926601e-12,3.133914124667348e-12,1.8972951109163372e-05,0.0
2010-08-05,0.20854309748635247,5.493311495239991e-07,0.7893903544489502,,0.6214301506822072,0.14629750123631738,0.17837664283917357,0.03018178338050393,0.14367048116785214,0.31362385976199014,0.018006702810199986,0.08921220699911783,0.7489150744087161,0.0,0.0,0.0,0.8912759449092158,0.5032760278406913,1.1811600953695067e-06,2.741219045507074e-06,3.521094084528115e-05,8.513647618938493e-12,3.133914124667348e-12,2.0005539185387438e-05,0.0
2010-08-06,0.22024429561562436,6.173433473963414e-07,0.7807468787553749,,0.6266483794448595,0.15249323776546067,0.1824744221359701,0.028359788417348607,0.13228324539964953,0.321141677677933,0.017545035296410303,0.08850755510694991,0.7207067411285023,0.0,0.0,0.0,0.8912759449092158,0.5256881502159075,1.1034549478269587e-06,2.833445898828653e-06,3.5041547247898377e-05,7.611481991635374e-12,8.53203245438934e-12,2.0634665695404748e-05,0.0
2010-08-09,0.2246405661523836,1.072503626476163e-06,0.7858933976365028,,0.6500842357831002,0.149795053120777,0.1762327454994484,0.030736302272811464,0.15891039587387196,0.32840564719671417,0.019277006720809408,0.08434944995396938,0.7200868232399079,0.0,0.0,0.0,1.0,0.647441846285221,1.1167627456010757e-06,3.3298284790245016e-06,3.936729763239737e-05,1.0689542801223305e-11,8.53203245438934e-12,2.2400664839013126e-05,0.0
2010-08-10,0.20061976051381378,1.0201862813324948e-06,0.777777777777777,,0.6375733349179364,0.14529820069790023,0.17398030491335312,0.028320171291037134,0.14728443817692913,0.30900236308940326,0.016408485066329193,0.08306908644386878,0.7073775457544658,0.0,0.0,0.0,0.9660103419343318,0.6292368044658252,1.1032105479446189e-06,3.275496707850917e-06,3.759163697187084e-05,1.2668296178757236e-11,8.53203245438934e-12,2.3087917167890732e-05,0.0
2010-08-11,0.20442039358830882,8.632346356952976e-07,0.7630641110007418,,0.6274679853166849,0.1465973401918139,0.16703301953361857,0.01612072544125741,0.1025537086883287,0.29840947860902634,0.009514780592029192,0.06765008070576428,0.6776193438474386,0.0,0.0,0.0,0.7248361792126662,0.5726981937816975,1.055310402791519e-06,3.114142887436988e-06,3.483982578105617e-05,1.376760361074844e-11,8.53203245438934e-12,2.3744397004430536e-05,0.0
2010-08-12,0.19446435932993217,1.0201862813324948e-06,0.748020572081253,,0.5509234351068584,0.16388528830040086,0.17145648033073024,0.013466921920627508,0.10967924196298584,0.2872387626155837,0.007668159647823488,0.06285718817827014,0.6931183996422103,0.0,0.0,0.0,0.884127179883778,0.6159669315359312,1.0387960489619969e-06,3.290090156577487e-06,3.5668395697325503e-05,1.387753435397268e-11,8.53203245438934e-12,2.444019724784642e-05,0.0
2010-08-13,0.20417255921666458,7.324416626299336e-07,0.7457112657276654,,0.5477413728585686,0.16398519395725694,0.17265055956321088,0.01219944584977972,0.11284988202908208,0.28521906758491145,0.0059794304175514856,0.06529783920360487,0.6785492945856576,0.0,0.0,0.0,0.39743257844083846,0.5142138832021422,9.8715769080551e-07,2.986078441152078e-06,3.175683150094465e-05,1.376760361074844e-11,8.53203245438934e-12,2.5308665364935534e-05,0.0
2010-08-16,0.22127525623910735,7.847586179797951e-07,0.7447215486220984,,0.5344967882263661,0.17357845472907504,0.18136176327856804,0.012001420656248903,0.11308860395782191,0.28761785983501353,0.006823303923157353,0.06190649421599912,0.6435214210989407,0.0,0.0,0.0,0.47960171037909843,0.5323815200254421,9.413484128623002e-07,3.053858443942941e-06,3.1625786573276317e-05,8.44425549252644e-12,1.6513711875845596e-11,2.730032945235447e-05,0.0
2010-08-17,0.2244419191231055,1.0201862813324948e-06,0.7482185054345459,,0.5437180234596751,0.17567696146276518,0.18592094195454592,0.017269350133170772,0.13848835081935248,0.28911518408572745,0.009596255663076123,0.05981697362538619,0.6652200992116212,0.0,0.0,0.0,0.8211989713997203,0.6079088480093828,9.278323634742802e-07,3.3152295720856805e-06,3.3334794768463176e-05,1.08405860729619e-11,1.6513711875845596e-11,2.7902102635849287e-05,0.008850185414783246
2010-08-18,0.22270328320196886,9.155519808389653e-07,0.7459091990809582,,0.5589837850801713,0.1787747687348722,0.18060190879277255,0.018061541564333785,0.12222562751488168,0.2823297944763881,0.010225882636166944,0.06452629699278133,0.663980189529105,0.0,0.0,0.0,0.6293083498868214,0.5654817340894851,8.972048356013725e-07,3.207364641912039e-06,3.1597398564413904e-05,1.1160096817061824e-11,1.6513711875845596e-11,2.85466153920355e-05,0.00807429681931849
2010-08-19,0.22944323951480375,8.475391982759125e-07,0.7393771467267809,,0.5537042598627027,0.18287199853032535,0.17864802683570105,0.010496272046545544,0.09099583834763023,0.28527175528136367,0.006529595868668803,0.07182014097236691,0.6447613307814569,0.0,0.0,0.0,0.4985424211070448,0.5365693207915384,8.619227528710507e-07,3.1407350074586386e-06,3.0319265583369064e-05,1.2278384421285971e-11,1.6513711875845596e-11,2.917574190205281e-05,0.008094053165035017
2010-08-20,0.21524320294310378,7.847586179797947e-07,0.7329770331617643,,0.5428339090917326,0.17627651738882946,0.16952972124495008,0.009109974815776611,0.08554085915589218,0.2799096267354009,0.006611070939715759,0.06087398062245194,0.6549907149965389,0.0,0.0,0.0,0.37089790925384686,0.5083470543621115,8.259310889583498e-07,3.0800068550173575e-06,2.9158448459406398e-05,1.6591779466132593e-11,1.6513711875845596e-11,2.9856155899299794e-05,0.008654791909726468
2010-08-23,0.2143288345385627,7.538916260171905e-07,0.7306017322440448,,0.5208292848229403,0.1759768004182617,0.16955684411624145,0.007486035265165386,0.0990078390354957,0.2744191297009325,0.004586398235364905,0.057130338847575964,0.6534408463697257,0.0,0.0,0.0,0.30309657174784854,0.4933561441883433,7.917113207935614e-07,3.053892555978944e-06,2.8353569639734055e-05,2.4579548067751577e-11,1.6513711875845596e-11,3.171447251992158e-05,0.011385483166180883
2010-08-24,0.2177305036138657,7.586003352017676e-07,0.7209025952198735,,0.503989622965235,0.18087339745349107,0.1800320179284259,0.001188241818224884,0.07214213310528693,0.2607950850698319,0.0009786339606709517,0.049871660397327294,0.6199628415098222,0.0,0.0,0.0,0.01765428404186665,0.496076416939952,7.59597665951292e-07,3.0663344269454323e-06,2.7916104012254435e-05,2.266248360340321e-11,1.6513711875845596e-11,3.229060195980156e-05,0.012582764282110427
